1, 13.0, 1, 24, 0, 3, 0, 10, 11, 2, 3, 0.8148148148148148
2, 9.0, 12, 24, 0, 3, 0, 10, 7, 2, 7, 0.6086956521739131
3, 16.0, 10, 22, 2, 3, 0, 10, 8, 8, 10, 0.47058823529411764
4, 13.0, 4, 24, 2, 3, 0, 10, 8, 5, 8, 0.5517241379310345
5, 12.0, 1, 25, 0, 3, 9, 0, 12, 0, 3, 0.888888888888889
